2023.09.20-21.36.08,0.0,-249.839996,92.549995,0.707107,0.0,0.0,0.707107
2023.09.20-21.36.08,0.0,-249.839996,92.549995,0.707075,-0.006673,0.006673,0.707075
2023.09.20-21.36.08,0.0,-249.839996,92.549995,0.707033,-0.010187,0.010187,0.707033
2023.09.20-21.36.08,0.0,-249.839996,92.549995,0.706866,-0.018465,0.018465,0.706866
2023.09.20-21.36.08,0.0,-249.839996,92.549995,0.70659,-0.027033,0.027033,0.70659
2023.09.20-21.36.08,0.0,-249.839996,92.549995,0.706286,-0.034054,0.034054,0.706286
2023.09.20-21.36.08,0.0,-249.839996,92.549995,0.705841,-0.042291,0.042291,0.705841
2023.09.20-21.36.08,0.0,-249.839996,92.549995,0.705728,-0.044131,0.044131,0.705728
2023.09.20-21.36.08,0.0,-249.839996,92.549995,0.705133,-0.052803,0.052803,0.705132
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.704402,-0.061785,0.061785,0.704402
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.70317,-0.074512,0.074512,0.70317
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.701734,-0.086999,0.086999,0.701734
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.699836,-0.101139,0.101139,0.699836
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.697257,-0.117611,0.117611,0.697257
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.694089,-0.135056,0.135056,0.694089
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.690477,-0.152451,0.152451,0.690477
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.686132,-0.170946,0.170946,0.686132
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.681636,-0.188077,0.188077,0.681636
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.676673,-0.205217,0.205217,0.676673
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.666845,-0.235198,0.235198,0.666845
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.659452,-0.255191,0.255191,0.659452
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.651989,-0.273697,0.273697,0.651989
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.642588,-0.295094,0.295094,0.642588
2023.09.20-21.36.09,0.0,-249.839996,92.549995,0.630062,-0.32097,0.32097,0.630062
