2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.57,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.58,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
2023.11.01-14.36.58,-280.0,-340.0,22.5,0.618448,-0.342815,0.342815,0.618448
